frame,processing_time_ms,vehicle_count,avg_speed,congestion
0,111.66644096374512,0,0.0,False
1,39.17813301086426,0,0.0,False
2,38.89179229736328,0,0.0,False
3,53.66253852844238,0,0.0,False
4,56.86450004577637,0,0.0,False
5,58.12668800354004,9,0.0,False
6,50.266265869140625,6,0.0,False
7,58.31027030944824,6,0.0,False
8,70.648193359375,5,0.0,False
9,51.28645896911621,3,116.3482383875285,False
10,44.682979583740234,7,56.9498575237735,False
11,52.37936973571777,6,55.53308409142336,False
12,43.12539100646973,5,42.135739352733175,False
13,42.27185249328613,1,65.79594517805428,False
14,49.346208572387695,5,68.72566317957899,False
15,46.087026596069336,5,62.21925170368804,False
16,43.4412956237793,8,63.48331377014643,False
17,43.747663497924805,8,109.72474809196412,False
18,44.12984848022461,5,63.04038488164964,False
19,44.2655086517334,13,75.53255321079884,False
20,44.50678825378418,13,77.7714062489423,False
21,44.86680030822754,14,69.36007908138501,False
22,44.82769966125488,12,71.24188734061985,False
23,44.68083381652832,11,53.735118961087124,False
24,44.716835021972656,10,53.80011034213753,False
25,45.20153999328613,13,61.513716786895415,False
26,45.64499855041504,13,51.60706578232483,False
27,45.44425010681152,10,49.16003225963524,False
28,45.616865158081055,11,47.41696472573239,False
29,45.3333854675293,11,53.29830293601334,False
30,45.14908790588379,12,59.958512959457856,False
31,44.86393928527832,12,52.7522151661982,False
32,44.93260383605957,11,61.8732932422811,False
33,44.8603630065918,11,49.39826533300581,False
34,44.025421142578125,6,62.62339539767851,False
35,43.84469985961914,8,47.37361479463882,False
36,44.353485107421875,12,47.955718196527215,False
37,44.54493522644043,11,40.88836420279168,False
38,45.571088790893555,11,40.2456341589139,False
39,45.60375213623047,17,56.36846399075362,False
40,45.00937461853027,12,56.56147605177149,False
41,45.01461982727051,10,75.8345457062069,False
42,44.638872146606445,9,57.70881766377937,False
43,44.387102127075195,7,45.507267316025484,False
44,44.8908805847168,6,38.63727787741105,False
45,53.22432518005371,8,34.38159081633289,False
46,55.932044982910156,8,46.23810333421276,False
47,60.23406982421875,7,34.59427002509657,False
48,50.51064491271973,10,32.22182510700517,False
49,46.76175117492676,10,28.69535476728716,False
50,46.76175117492676,11,24.360319228069027,False
51,47.620296478271484,11,22.444842974529564,False
